id	ua
2706	ENSR3.0.66.37-IS9-RMRG40224-RG2490-CPO24827
2690	ENSR3.0.66.37-IS9-RMRG40226-RG2490-CPO18603
2911	ENSR3.0.66.37-IS9-RMRG40320-RG2490-CPO28213
2803	ENSR3.0.66.37-IS9-RMRG40341-RG2490-CPO1904
1838	ENSR3.0.66.37-IS9-RMRG40400-RG2490-CPO10594
1855	ENSR3.0.66.37-IS9-RMRG40400-RG2490-CPO21585
2188	ENSR3.0.66.37-IS9-RMRG40400-RG2490-CPO3944
2117	ENSR3.0.66.37-IS9-RMRG40400-RG2490-CPO4789
2594	ENSR3.0.66.37-IS9-RMRG40400-RG2490-CPO6436
2613	ENSR3.0.66.37-IS9-RMRG40400-RG2490-CPO8080
2496	ENSR3.0.66.37-IS9-RMRG40450-RG2490-CPO10020
2171	ENSR3.0.66.37-IS9-RMRG40450-RG2490-CPO10155
2716	ENSR3.0.66.37-IS9-RMRG40450-RG2490-CPO10338
1864	ENSR3.0.66.37-IS9-RMRG40450-RG2490-CPO11034
2348	ENSR3.0.66.37-IS9-RMRG40450-RG2490-CPO14731
1841	ENSR3.0.66.37-IS9-RMRG40450-RG2490-CPO17174
2838	ENSR3.0.66.37-IS9-RMRG40450-RG2490-CPO22124
2550	ENSR3.0.66.37-IS9-RMRG40450-RG2490-CPO2688
2782	ENSR3.0.66.37-IS9-RMRG40450-RG2490-CPO28634
2949	ENSR3.0.66.37-IS9-RMRG40450-RG2490-CPO29620
2820	ENSR3.0.66.37-IS9-RMRG40450-RG2490-CPO3709
2471	ENSR3.0.66.37-IS9-RMRG40450-RG2490-CPO6039
2456	ENSR3.0.66.37-IS9-RMRG40450-RG2490-CPO6152
2013	ENSR3.0.66.37-IS9-RMRG40450-RG2490-CPO7922
2296	ENSR3.0.66.37-IS9-RMRG40451-RG2490-CPO13442
1993	ENSR3.0.66.37-IS9-RMRG40451-RG2490-CPO14751
2454	ENSR3.0.66.37-IS9-RMRG40451-RG2490-CPO14979
2486	ENSR3.0.66.37-IS9-RMRG40451-RG2490-CPO15211
2717	ENSR3.0.66.37-IS9-RMRG40451-RG2490-CPO16294
2472	ENSR3.0.66.37-IS9-RMRG40451-RG2490-CPO22097
2601	ENSR3.0.66.37-IS9-RMRG40451-RG2490-CPO23786
2759	ENSR3.0.66.37-IS9-RMRG40451-RG2490-CPO23956
2605	ENSR3.0.66.37-IS9-RMRG40451-RG2490-CPO24416
2713	ENSR3.0.66.37-IS9-RMRG40451-RG2490-CPO26629
2642	ENSR3.0.66.37-IS9-RMRG40451-RG2490-CPO27663
1839	ENSR3.0.66.37-IS9-RMRG40451-RG2490-CPO28052
2338	ENSR3.0.66.37-IS9-RMRG40451-RG2490-CPO29094
2718	ENSR3.0.66.37-IS9-RMRG40451-RG2490-CPO6468
2779	ENSR3.0.66.37-IS9-RMRG40451-RG2490-CPO6592
2228	ENSR3.0.66.37-IS9-RMRG40452-RG2490-CPO10675
2388	ENSR3.0.66.37-IS9-RMRG40452-RG2490-CPO10776
1865	ENSR3.0.66.37-IS9-RMRG40452-RG2490-CPO15999
1771	ENSR3.0.66.37-IS9-RMRG40452-RG2492-CPO12238
2301	ENSR3.0.66.37-IS9-RMRG40510-RG2490-CPO13636
1908	ENSR3.0.66.37-IS9-RMRG40510-RG2490-CPO23363
2109	ENSR3.0.66.37-IS9-RMRG40510-RG2490-CPO4346
1903	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO10060
2434	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO10100
2057	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO10555
1919	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO10621
2213	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO10743
2020	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO10793
1977	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO11001
2044	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO1121
2390	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO11211
2507	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO11345
2864	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO12198
2628	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO12726
2445	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO13083
2465	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO13192
2058	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO13304
2597	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO13357
2641	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO13642
1875	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO13658
2697	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO14153
2755	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO14309
2616	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO14811
1999	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO14970
2797	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO15926
1796	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO16629
2524	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO17171
2201	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO17248
2808	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO17443
2182	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO1750
1805	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO17560
1883	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO17873
1808	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO17879
1989	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO18227
2284	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO18722
1789	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO18752
2622	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO19099
2342	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO19111
2321	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO19136
2377	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO19166
2418	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO19482
1890	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO19591
2573	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO19640
1957	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO19848
2487	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO2005
2578	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO20087
2750	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO2033
1962	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO20751
2133	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO2104
1889	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO21161
2537	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO21452
2345	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO21629
2286	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO21781
2607	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO22111
2173	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO22349
2741	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO22489
2259	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO22775
2366	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO23151
2829	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO23157
2531	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO23358
2111	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO23803
1892	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO24060
2599	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO24559
2152	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO24637
2845	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO24881
2580	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO24935
2608	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO24952
2323	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO25050
2460	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO25063
2219	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO25180
1914	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO25244
2468	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO25383
2172	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO25399
2084	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO25542
2227	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO25842
2604	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO25927
2463	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO25929
2758	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO25948
2016	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO26757
1902	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO26815
1882	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO26832
2444	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO2731
2799	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO27502
2367	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO27717
2297	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO28205
1821	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO28241
2334	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO28520
2379	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO28583
2241	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO28652
2333	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO28814
2748	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO28888
2071	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO2894
2781	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO29193
1814	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO29993
2866	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO3068
2469	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO3497
2283	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO3754
2757	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO3761
2773	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO3810
2725	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO3946
2401	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO399
2584	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO4023
2793	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO4270
1823	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO4459
2135	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO4648
2385	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO4892
2200	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO4904
2052	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO5272
2368	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO5388
2606	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO5475
2383	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO5720
2777	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO6011
2636	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO6059
1961	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO6613
2865	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO6702
2127	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO6747
2408	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO6799
2382	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO6887
1781	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO6892
2291	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO6971
2352	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO7183
2559	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO7446
1825	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO7583
2089	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO7980
2633	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO8122
2898	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO841
1994	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO9004
2108	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO9031
2546	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO9469
2042	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO975
2087	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO9875
2075	ENSR3.0.66.37-IS9-RMRG40570-RG2490-CPO9916
1766	ENSR3.0.66.37-IS9-RMRG40570-RG2492-CPO19649
1767	ENSR3.0.66.37-IS9-RMRG40570-RG2492-CPO24270
1775	ENSR3.0.66.37-IS9-RMRG40570-RG2492-CPO764
2453	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO10653
2614	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO11294
2170	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO11305
1835	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO11435
2595	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO11804
2519	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO11824
2796	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO12039
2512	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO12292
2873	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO12302
2275	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO12810
2205	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO12935
2620	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO13455
2093	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO13871
2710	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO13877
2439	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO13878
1798	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO14073
2482	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO14145
2562	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO14566
2001	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO14710
2094	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO14753
2784	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO1485
1851	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO14931
2484	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO15159
2667	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO15418
2149	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO15510
2372	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO15535
2187	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO15970
2701	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO16147
2892	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO16167
1800	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO16454
2786	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO16626
1877	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO16670
2791	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO1696
2816	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO17080
2895	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO17387
2443	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO1755
2145	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO17709
2092	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO17805
1959	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO17887
2165	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO18028
2105	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO18206
2395	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO18637
2790	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO18758
1906	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO1891
2300	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO18961
2072	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO19345
2565	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO19398
1970	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO19569
2610	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO20272
2043	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO20447
2210	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO20534
2836	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO20538
2411	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO20854
2851	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO20889
2314	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO20965
1956	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO21373
2780	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO21942
2211	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO21960
2526	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO22269
1910	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO22333
2785	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO22664
2376	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO22968
2351	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO22992
2609	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO2342
2212	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO23703
2587	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO23786
2327	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO23977
2036	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO24119
2459	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO24131
1958	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO24285
2615	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO24602
2225	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO24807
2364	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO25115
1931	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO25127
2726	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO25166
2522	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO25517
1978	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO25546
2118	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO25579
2553	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO25815
2235	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO25926
2046	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO25959
2106	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO2605
2827	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO26421
2365	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO26561
2417	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO26734
1998	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO26749
2189	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO26851
2476	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO26884
1778	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO27804
2572	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO27855
2446	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO28216
2202	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO28355
2356	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO28363
2543	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO28522
2027	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO28811
2100	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO28992
2136	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO29146
2498	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO29418
2619	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO29430
1909	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO29901
2438	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO312
2807	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO3157
2325	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO34
2090	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO3445
2510	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO3500
2184	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO3517
2353	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO3568
2521	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO3850
2435	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO3943
1986	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO4410
2061	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO4683
2128	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO4729
2632	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO5104
2499	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO5722
2074	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO604
2567	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO6070
2728	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO6128
2612	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO6668
2267	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO67
2386	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO6878
2582	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO691
1868	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO693
2536	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO7013
2281	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO7199
2139	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO7540
1951	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO8082
2147	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO813
2399	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO8382
1992	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO8511
2203	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO8717
2393	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO872
1996	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO8791
1944	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO9062
2551	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO9514
2704	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO9618
2406	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO9807
2403	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO9854
2359	ENSR3.0.66.37-IS9-RMRG40571-RG2490-CPO9982
1765	ENSR3.0.66.37-IS9-RMRG40571-RG2492-CPO16943
1763	ENSR3.0.66.37-IS9-RMRG40571-RG2492-CPO5438
1932	ENSR3.0.66.37-IS9-RMRG40820-RG2490-CPO13879
2032	ENSR3.0.66.37-IS9-RMRG40820-RG2490-CPO25944
2437	ENSR3.0.66.37-IS9-RMRG40820-RG2490-CPO296
1860	ENSR3.0.66.37-IS9-RMRG40820-RG2490-CPO29644
1861	ENSR3.0.66.37-IS9-RMRG40820-RG2490-CPO3194
2183	ENSR3.0.66.37-IS9-RMRG40861-RG2490-CPO11886
2193	ENSR3.0.66.37-IS9-RMRG40880-RG2490-CPO12284
1836	ENSR3.0.66.37-IS9-RMRG40880-RG2490-CPO22932
2423	ENSR3.0.66.37-IS9-RMRG40880-RG2490-CPO26683
2804	ENSR3.0.66.37-IS9-RMRG40890-RG2490-CPO10856
2740	ENSR3.0.66.37-IS9-RMRG40890-RG2490-CPO18534
2452	ENSR3.0.66.37-IS9-RMRG40890-RG2490-CPO23314
2142	ENSR3.0.66.37-IS9-RMRG40890-RG2490-CPO8094
2680	ENSR3.0.66.37-IS9-RMRG40890-RG2490-CPO867
2736	ENSR3.0.66.37-IS9-RMRG40891-RG2490-CPO18447
1871	ENSR3.0.66.37-IS9-RMRG40891-RG2490-CPO21743
2776	ENSR3.0.66.37-IS9-RMRG40891-RG2490-CPO22509
1826	ENSR3.0.66.37-IS9-RMRG40891-RG2490-CPO27068
2823	ENSR3.0.66.37-IS9-RMRG40891-RG2490-CPO5845
2493	ENSR3.0.66.37-IS9-RMRG40891-RG2490-CPO8069
2104	ENSR3.0.66.37-IS9-RMRG40891-RG2490-CPO9359
1769	ENSR3.0.66.37-IS9-RMRG40891-RG2492-CPO1028
2722	ENSR3.0.66.37-IS9-RMRG40892-RG2490-CPO28761
2812	ENSR3.0.66.37-IS9-RMRG40892-RG2490-CPO2980
2357	ENSR3.0.66.37-IS9-RMRG40893-RG2490-CPO1097
2067	ENSR3.0.66.37-IS9-RMRG40893-RG2490-CPO11406
2975	ENSR3.0.66.37-IS9-RMRG40893-RG2490-CPO15698
2548	ENSR3.0.66.37-IS9-RMRG40893-RG2490-CPO25390
1834	ENSR3.0.66.37-IS9-RMRG40893-RG2490-CPO29438
2705	ENSR3.0.66.37-IS9-RMRG40893-RG2490-CPO7743
2775	ENSR3.0.66.37-IS9-RMRG40894-RG2490-CPO11148
2168	ENSR3.0.66.37-IS9-RMRG40894-RG2490-CPO11713
2802	ENSR3.0.66.37-IS9-RMRG40894-RG2490-CPO21981
2322	ENSR3.0.66.37-IS9-RMRG40894-RG2490-CPO26750
2724	ENSR3.0.66.37-IS9-RMRG40894-RG2490-CPO29176
2745	ENSR3.0.66.37-IS9-RMRG40894-RG2490-CPO3473
1832	ENSR3.0.66.37-IS9-RMRG40895-RG2490-CPO23129
2533	ENSR3.0.66.37-IS9-RMRG40895-RG2490-CPO4989
2692	ENSR3.0.66.37-IS9-RMRG40895-RG2490-CPO8759
1776	ENSR3.0.66.37-IS9-RMRG40895-RG2492-CPO13555
2588	ENSR3.0.66.37-IS9-RMRG40896-RG2490-CPO1226
1942	ENSR3.0.66.37-IS9-RMRG40896-RG2490-CPO17904
2888	ENSR3.0.66.37-IS9-RMRG40896-RG2490-CPO27381
2544	ENSR3.0.66.37-IS9-RMRG40896-RG2490-CPO7544
2689	ENSR3.0.66.37-IS9-RMRG40896-RG2490-CPO7847
2730	ENSR3.0.66.37-IS9-RMRG40896-RG2490-CPO8179
2883	ENSR3.0.66.37-IS9-RMRG40897-RG2490-CPO15939
2711	ENSR3.0.66.37-IS9-RMRG40897-RG2490-CPO2665
2190	ENSR3.0.66.37-IS9-RMRG40898-RG2490-CPO12781
2631	ENSR3.0.66.37-IS9-RMRG40898-RG2490-CPO24205
1899	ENSR3.0.66.37-IS9-RMRG40898-RG2490-CPO26324
1876	ENSR3.0.66.37-IS9-RMRG40898-RG2490-CPO29173
2811	ENSR3.0.66.37-IS9-RMRG40898-RG2490-CPO740
1854	ENSR3.0.66.37-IS9-RMRG40910-RG2490-CPO20867
2140	ENSR3.0.66.37-IS9-RMRG40910-RG2490-CPO23485
2306	ENSR3.0.66.37-IS9-RMRG40910-RG2490-CPO28025
2943	ENSR3.0.66.37-IS9-RMRG40911-RG2490-CPO16429
2028	ENSR3.0.66.37-IS9-RMRG40920-RG2490-CPO29100
2787	ENSR3.0.66.37-IS9-RMRG41030-RG2490-CPO16353
