,a_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_lat,a_saddr_long,b_saddr,b_saddr_asn,b_saddr_asorg,b_saddr_lat,b_saddr_long
1143399,3517667478,852,TELUS Communications Inc.,43.6655,-79.4204,3227975506,393755,CloudPBX,43.6319,-79.3716
1145584,3227975507,393755,CloudPBX,43.6319,-79.3716,3517667478,852,TELUS Communications Inc.,43.6655,-79.4204
1150816,3517667478,852,TELUS Communications Inc.,43.6655,-79.4204,3227975507,393755,CloudPBX,43.6319,-79.3716
1155101,3227975506,393755,CloudPBX,43.6319,-79.3716,3091324086,6327,Shaw Communications Inc.,49.0997,-122.6526
1157973,1761238167,15128,Comwave Telecom Inc.,43.0233,-81.1643,3227975506,393755,CloudPBX,43.6319,-79.3716
1164428,3227975507,393755,CloudPBX,43.6319,-79.3716,3091619682,6327,Shaw Communications Inc.,53.5428,-113.4974
1171089,1245424408,5769,Videotron Telecom Ltee,46.8033,-71.1779,3227975506,393755,CloudPBX,43.6319,-79.3716
1186234,3517667355,852,TELUS Communications Inc.,43.6655,-79.4204,3227975507,393755,CloudPBX,43.6319,-79.3716
1189358,3227975507,393755,CloudPBX,43.6319,-79.3716,3517667355,852,TELUS Communications Inc.,43.6655,-79.4204
1189693,3227975506,393755,CloudPBX,43.6319,-79.3716,3517667355,852,TELUS Communications Inc.,43.6655,-79.4204
1192380,3517667355,852,TELUS Communications Inc.,43.6655,-79.4204,3227975506,393755,CloudPBX,43.6319,-79.3716
1193613,2585007774,852,TELUS Communications Inc.,49.0331,-123.0877,3227975506,393755,CloudPBX,43.6319,-79.3716
1193735,2585007774,852,TELUS Communications Inc.,49.0331,-123.0877,3227975507,393755,CloudPBX,43.6319,-79.3716
1198913,3227975506,393755,CloudPBX,43.6319,-79.3716,3349638544,22652,Fibrenoire Inc.,43.6564,-79.386
1206101,3227975507,393755,CloudPBX,43.6319,-79.3716,412232793,7992,Cogeco Cable,43.1836,-79.9902
1207379,3227975506,393755,CloudPBX,43.6319,-79.3716,410143522,812,Rogers Communications Canada Inc.,43.6861,-79.4025
1217735,405976616,40788,Start Communications,43.2271,-79.871,3227975506,393755,CloudPBX,43.6319,-79.3716
1218711,755172365,40788,Start Communications,43.4881,-79.7098,3227975506,393755,CloudPBX,43.6319,-79.3716
1218899,755172365,40788,Start Communications,43.4881,-79.7098,3227975507,393755,CloudPBX,43.6319,-79.3716
1218900,3227975507,393755,CloudPBX,43.6319,-79.3716,755172365,40788,Start Communications,43.4881,-79.7098
1218996,3227975507,393755,CloudPBX,43.6319,-79.3716,410143522,812,Rogers Communications Canada Inc.,43.6861,-79.4025
1219045,3227975506,393755,CloudPBX,43.6319,-79.3716,755172365,40788,Start Communications,43.4881,-79.7098
1222116,410143522,812,Rogers Communications Canada Inc.,43.6861,-79.4025,3227975507,393755,CloudPBX,43.6319,-79.3716
1222779,1612088853,5769,Videotron Telecom Ltee,45.5583,-73.5701,3227975506,393755,CloudPBX,43.6319,-79.3716
1224948,3227975506,393755,CloudPBX,43.6319,-79.3716,1229507780,7922,"Comcast Cable Communications, LLC",41.6045,-87.9956
1225988,1612088853,5769,Videotron Telecom Ltee,45.5583,-73.5701,3227975507,393755,CloudPBX,43.6319,-79.3716
1230792,3227975506,393755,CloudPBX,43.6319,-79.3716,1675964981,812,Rogers Communications Canada Inc.,43.8156,-79.4534
1230892,3227975507,393755,CloudPBX,43.6319,-79.3716,1675964981,812,Rogers Communications Canada Inc.,43.8156,-79.4534
1233041,2393460257,852,TELUS Communications Inc.,45.4987,-73.5793,3227975507,393755,CloudPBX,43.6319,-79.3716
1233700,3227975507,393755,CloudPBX,43.6319,-79.3716,386933003,852,TELUS Communications Inc.,49.262,-123.0923
1246128,410143289,812,Rogers Communications Canada Inc.,43.6861,-79.4025,3227975506,393755,CloudPBX,43.6319,-79.3716
1246658,410143289,812,Rogers Communications Canada Inc.,43.6861,-79.4025,3227975507,393755,CloudPBX,43.6319,-79.3716
1246659,3227975507,393755,CloudPBX,43.6319,-79.3716,410143289,812,Rogers Communications Canada Inc.,43.6861,-79.4025
1258414,3227975506,393755,CloudPBX,43.6319,-79.3716,410143289,812,Rogers Communications Canada Inc.,43.6861,-79.4025
1271360,3227975507,393755,CloudPBX,43.6319,-79.3716,1167923566,577,Bell Canada,44.4001,-79.6663
1271966,3227975506,393755,CloudPBX,43.6319,-79.3716,1167923566,577,Bell Canada,44.4001,-79.6663
1274737,1675964981,812,Rogers Communications Canada Inc.,43.8156,-79.4534,3227975506,393755,CloudPBX,43.6319,-79.3716
1278733,1167923566,577,Bell Canada,44.4001,-79.6663,3227975507,393755,CloudPBX,43.6319,-79.3716
1278994,1675964981,812,Rogers Communications Canada Inc.,43.8156,-79.4534,3227975507,393755,CloudPBX,43.6319,-79.3716
1281074,1167923566,577,Bell Canada,44.4001,-79.6663,3227975506,393755,CloudPBX,43.6319,-79.3716
1287374,408198199,6327,Shaw Communications Inc.,49.2795,-123.0667,3227975506,393755,CloudPBX,43.6319,-79.3716
1288123,3132943948,18809,Cable Onda,8.9936,-79.5197,3227975507,393755,CloudPBX,43.6319,-79.3716
1288722,3132943948,18809,Cable Onda,8.9936,-79.5197,3227975506,393755,CloudPBX,43.6319,-79.3716
1288723,3227975506,393755,CloudPBX,43.6319,-79.3716,3132943948,18809,Cable Onda,8.9936,-79.5197
1288756,3227975507,393755,CloudPBX,43.6319,-79.3716,3132943948,18809,Cable Onda,8.9936,-79.5197
1297835,2394021867,855,Bell Canada,45.0691,-64.4696,3227975506,393755,CloudPBX,43.6319,-79.3716
1300347,3227975507,393755,CloudPBX,43.6319,-79.3716,1612055057,5769,Videotron Telecom Ltee,45.518299999999996,-73.5023
1303457,3091324086,6327,Shaw Communications Inc.,49.0997,-122.6526,3227975506,393755,CloudPBX,43.6319,-79.3716
1303463,3227975506,393755,CloudPBX,43.6319,-79.3716,1674027313,852,TELUS Communications Inc.,49.0423,-122.2835
1306534,3227975506,393755,CloudPBX,43.6319,-79.3716,1761238167,15128,Comwave Telecom Inc.,43.0233,-81.1643
1319473,3227975507,393755,CloudPBX,43.6319,-79.3716,1761238167,15128,Comwave Telecom Inc.,43.0233,-81.1643
1321427,3227975507,393755,CloudPBX,43.6319,-79.3716,845530229,577,Bell Canada,43.9251,-78.8287
1324000,3227975506,393755,CloudPBX,43.6319,-79.3716,845530229,577,Bell Canada,43.9251,-78.8287
1330290,3227975507,393755,CloudPBX,43.6319,-79.3716,1611996983,5769,Videotron Telecom Ltee,47.8304,-69.5342
1343965,3227975507,393755,CloudPBX,43.6319,-79.3716,2389785160,577,Bell Canada,47.3507,-71.202
1347265,3227975507,393755,CloudPBX,43.6319,-79.3716,1229507780,7922,"Comcast Cable Communications, LLC",41.6045,-87.9956
1347383,3227975506,393755,CloudPBX,43.6319,-79.3716,1179757332,5769,Videotron Telecom Ltee,45.45,-73.75
1350928,3227975507,393755,CloudPBX,43.6319,-79.3716,405973897,40788,Start Communications,42.8909,-81.3236
1352151,405973897,40788,Start Communications,42.8909,-81.3236,3227975507,393755,CloudPBX,43.6319,-79.3716
1352568,405977522,40788,Start Communications,43.5647,-79.5852,3227975506,393755,CloudPBX,43.6319,-79.3716
1353167,3227975506,393755,CloudPBX,43.6319,-79.3716,405977522,40788,Start Communications,43.5647,-79.5852
1353421,3227975507,393755,CloudPBX,43.6319,-79.3716,1088696115,577,Bell Canada,47.3507,-71.202
1358309,3227975507,393755,CloudPBX,43.6319,-79.3716,1179757332,5769,Videotron Telecom Ltee,45.45,-73.75
1365892,2393997990,36522,BELL MOBILITY INC.,45.9106,-66.6586,3227975506,393755,CloudPBX,43.6319,-79.3716
